Year_Built,Heating_QC,Full_Bath,Bedroom_AbvGr,TotRms_AbvGrd,Garage_Cars,Pool_QC,Sale_Price,transformed_price
1993,Good,2,2,8,4,No_Pool,224500,12.32163099
2005,Excellent,2,3,7,3,No_Pool,229800,12.34496464
2005,Excellent,2,2,6,2,No_Pool,183600,12.12051476
2006,Excellent,2,2,6,2,No_Pool,194000,12.17561344
2006,Excellent,2,2,6,2,No_Pool,193879,12.17498953
2005,Excellent,2,3,7,3,No_Pool,221500,12.30817787
2006,Excellent,2,2,5,2,No_Pool,204900,12.23027733
2006,Excellent,2,3,7,3,No_Pool,239799,12.38755635
2006,Good,2,3,7,2,No_Pool,233555,12.36117287
2005,Excellent,2,3,7,2,No_Pool,260000,12.46843691
2005,Excellent,2,2,6,3,No_Pool,294900,12.59439159
2005,Excellent,2,3,8,2,No_Pool,209700,12.25343322
2005,Excellent,2,3,7,2,No_Pool,225000,12.32385568
2005,Excellent,2,3,6,2,No_Pool,181000,12.10625231
1992,Excellent,2,3,8,2,No_Pool,220000,12.30138283
1964,Fair,2,4,7,2,No_Pool,190000,12.15477935
1969,Excellent,1,1,4,2,No_Pool,180000,12.10071213
1975,Typical,2,2,5,2,No_Pool,280000,12.54254488
1968,Good,2,3,6,2,No_Pool,158900,11.97603035
1996,Excellent,1,2,5,2,No_Pool,148000,11.90496755
1996,Excellent,1,3,5,2,No_Pool,145000,11.88448902
1995,Excellent,2,3,6,2,No_Pool,187000,12.1388639
1998,Excellent,2,3,5,2,No_Pool,193000,12.17044547
1995,Excellent,1,3,5,2,No_Pool,156000,11.95761129
2000,Excellent,2,3,6,2,No_Pool,235000,12.36734079
1997,Excellent,2,3,6,2,No_Pool,217000,12.28765263
1999,Excellent,2,3,6,2,No_Pool,214000,12.27373129
1999,Excellent,2,3,7,2,No_Pool,196000,12.18586994
1999,Excellent,2,3,7,2,No_Pool,217000,12.28765263
2002,Excellent,2,3,8,2,No_Pool,200000,12.20607265
2002,Excellent,2,3,7,2,No_Pool,192500,12.16785143
2001,Excellent,2,3,6,3,No_Pool,205000,12.23076526
1976,Good,1,3,6,2,No_Pool,132500,11.79433792
1977,Typical,1,3,6,1,No_Pool,157500,11.96718074
1978,Typical,2,3,6,3,No_Pool,174000,12.06681058
1969,Typical,1,3,5,1,No_Pool,128500,11.76368418
1972,Excellent,1,3,5,1,No_Pool,128500,11.76368418
1972,Typical,1,3,5,2,No_Pool,149900,11.91772368
1972,Excellent,1,3,5,1,No_Pool,119900,11.69441334
1993,Excellent,2,3,5,2,No_Pool,137000,11.8277362
2002,Excellent,2,3,7,2,No_Pool,255000,12.44901882
2002,Excellent,2,3,6,2,No_Pool,222000,12.31043266
1999,Excellent,2,3,7,2,No_Pool,214000,12.27373129
2002,Excellent,1,1,5,2,No_Pool,220000,12.30138283
2001,Excellent,2,3,7,3,No_Pool,275000,12.52452638
2002,Excellent,2,4,8,2,No_Pool,197000,12.19095901
2002,Excellent,2,3,6,3,No_Pool,230000,12.34583459
1999,Excellent,2,3,8,3,No_Pool,268500,12.50060619
1996,Excellent,2,4,9,2,No_Pool,210900,12.25913937
1998,Excellent,2,3,8,3,No_Pool,227000,12.3327053
1995,Excellent,2,4,8,2,No_Pool,237000,12.37581542
1998,Excellent,2,3,8,2,No_Pool,274300,12.52197768
2004,Excellent,2,3,8,2,No_Pool,216837,12.2869012
2003,Excellent,1,1,4,2,No_Pool,133000,11.79810441
2004,Excellent,1,1,3,2,No_Pool,155900,11.95697006
2006,Excellent,2,3,8,2,No_Pool,233230,12.35978037
2003,Excellent,2,3,7,2,No_Pool,207000,12.24047407
2004,Excellent,2,4,8,2,No_Pool,195000,12.18075484
2003,Excellent,2,3,7,2,No_Pool,200000,12.20607265
2006,Excellent,2,3,7,2,No_Pool,203160,12.22174912
2005,Excellent,2,3,6,2,No_Pool,195800,12.18484901
2005,Excellent,2,3,7,3,No_Pool,212900,12.26857785
2004,Excellent,2,3,7,2,No_Pool,196500,12.18841771
2005,Excellent,2,3,6,2,No_Pool,198000,12.19602231
2005,Excellent,2,3,6,2,No_Pool,173900,12.0662357
2005,Excellent,2,3,8,2,No_Pool,163990,12.00756073
2005,Excellent,2,3,6,2,No_Pool,164990,12.01364014
1910,Good,2,3,6,2,No_Pool,98000,11.49272276
1959,Typical,1,3,6,2,No_Pool,149900,11.91772368
1951,Typical,1,2,6,2,No_Pool,102000,11.53272809
1975,Typical,2,4,4,0,No_Pool,127500,11.75587164
1975,Typical,2,4,4,0,No_Pool,127500,11.75587164
1969,Typical,1,2,5,1,No_Pool,119900,11.69441334
2003,Excellent,2,3,8,2,No_Pool,196500,12.18841771
2002,Excellent,1,2,4,0,No_Pool,117250,11.67206369
2003,Excellent,2,3,9,2,No_Pool,229000,12.34147728
2005,Good,1,2,5,2,No_Pool,145000,11.88448902
2005,Good,2,2,5,2,No_Pool,140000,11.8493977
2005,Good,1,2,5,2,No_Pool,142500,11.86709728
2004,Excellent,2,3,7,2,No_Pool,134000,11.80559508
2004,Excellent,2,3,7,2,No_Pool,130000,11.77528973
2004,Excellent,2,3,7,2,No_Pool,130000,11.77528973
2004,Excellent,2,3,7,2,No_Pool,137500,11.8313792
2004,Excellent,2,3,7,2,No_Pool,130000,11.77528973
1948,Excellent,1,3,5,1,No_Pool,97900,11.49170183
1915,Typical,2,3,7,2,No_Pool,92000,11.42954386
1924,Typical,1,4,9,1,No_Pool,107000,11.58058411
1910,Typical,1,5,8,0,No_Pool,81000,11.30220443
1924,Good,1,4,7,1,No_Pool,104900,11.56076279
1955,Typical,1,2,5,2,No_Pool,115000,11.65268741
1954,Excellent,2,3,6,2,No_Pool,125000,11.73606902
1918,Good,1,3,7,1,No_Pool,116000,11.66134547
1922,Typical,1,3,8,0,No_Pool,83000,11.32659589
1912,Typical,1,5,10,1,No_Pool,118500,11.68266824
1922,Typical,1,1,3,1,No_Pool,35000,10.46310334
1910,Typical,1,3,5,1,No_Pool,121000,11.70354582
1916,Good,2,5,10,0,No_Pool,160000,11.98292909
1940,Excellent,1,2,6,1,No_Pool,140000,11.8493977
1938,Typical,2,3,6,1,No_Pool,137000,11.8277362
1945,Typical,1,3,6,1,No_Pool,128000,11.75978554
1926,Excellent,1,3,6,1,No_Pool,160000,11.98292909
1914,Good,1,4,9,1,No_Pool,138887,11.84141593
1920,Excellent,1,3,6,1,No_Pool,149000,11.91170158
1926,Excellent,2,4,7,0,No_Pool,102000,11.53272809
1919,Typical,1,4,7,1,No_Pool,167000,12.02574909
1920,Good,1,4,9,1,No_Pool,200100,12.20657252
1939,Fair,2,3,6,1,No_Pool,131000,11.7829526
1941,Typical,1,4,6,1,No_Pool,112000,11.62625415
1915,Good,1,3,7,3,No_Pool,140000,11.8493977
1920,Good,1,3,7,1,No_Pool,195000,12.18075484
1929,Fair,1,3,7,2,No_Pool,230000,12.34583459
1940,Typical,1,2,7,1,No_Pool,194000,12.17561344
1922,Excellent,1,2,5,1,No_Pool,137500,11.8313792
1936,Good,1,3,6,1,No_Pool,250000,12.4292162
1929,Excellent,2,4,7,2,No_Pool,218000,12.29225034
1932,Typical,2,4,9,2,No_Pool,239000,12.38421883
1932,Excellent,1,3,8,3,No_Pool,199500,12.20356952
1930,Excellent,1,3,8,2,No_Pool,210000,12.25486281
1956,Excellent,1,2,6,2,No_Pool,230000,12.34583459
1977,Excellent,2,3,7,2,No_Pool,217500,12.28995413
1950,Good,2,4,9,1,No_Pool,257000,12.45683136
1953,Typical,1,2,5,1,No_Pool,157000,11.96400108
1969,Good,2,3,7,2,No_Pool,223000,12.31492705
1942,Typical,1,2,5,1,No_Pool,102000,11.53272809
1926,Excellent,1,3,6,2,No_Pool,145400,11.88724384
1925,Typical,1,2,4,0,No_Pool,72000,11.1844214
1925,Good,1,2,4,1,No_Pool,85000,11.35040654
1936,Excellent,1,2,6,1,No_Pool,106500,11.57590026
1957,Good,2,4,6,1,No_Pool,139000,11.84222921
1920,Good,1,3,7,1,No_Pool,108000,11.58988651
1945,Typical,1,2,5,0,No_Pool,51689,10.85300027
1949,Typical,0,1,4,1,No_Pool,35311,10.47194981
1951,Typical,2,4,8,0,No_Pool,115000,11.65268741
1916,Fair,1,2,6,0,No_Pool,78000,11.26446411
2005,Excellent,2,2,5,2,No_Pool,375000,12.8346813
2004,Excellent,2,2,5,2,No_Pool,300000,12.61153775
1979,Typical,2,3,6,2,No_Pool,242500,12.39875699
1978,Typical,2,4,10,2,No_Pool,145000,11.88448902
2001,Excellent,2,3,7,2,No_Pool,209000,12.25008953
1977,Typical,1,2,4,2,No_Pool,135000,11.81303006
1975,Typical,2,3,6,2,No_Pool,148000,11.90496755
1988,Good,3,5,9,3,No_Pool,171000,12.04941884
1989,Excellent,2,4,9,2,No_Pool,335000,12.72188581
1986,Good,2,2,5,1,No_Pool,230000,12.34583459
1958,Typical,1,2,6,2,No_Pool,250764,12.43226754
1981,Typical,2,2,6,2,No_Pool,228000,12.33710091
1987,Good,2,2,5,2,No_Pool,176000,12.07823927
1990,Typical,2,2,6,2,No_Pool,180000,12.10071213
1990,Excellent,2,4,8,2,No_Pool,250000,12.4292162
2000,Excellent,2,2,5,2,No_Pool,202000,12.21602298
2002,Excellent,2,3,7,3,No_Pool,312500,12.65235975
2005,Excellent,2,3,8,3,No_Pool,320000,12.67607627
2005,Excellent,2,2,7,3,No_Pool,369900,12.82098798
2005,Excellent,2,3,9,3,No_Pool,359900,12.79358149
1951,Typical,1,3,6,1,No_Pool,81500,11.3083583
1997,Good,2,2,8,4,No_Pool,215000,12.27839331
1998,Excellent,2,2,5,2,No_Pool,164000,12.00762171
1998,Excellent,2,2,5,2,No_Pool,153500,11.94145585
2006,Excellent,1,3,6,0,No_Pool,84500,11.34450681
1977,Typical,1,3,5,1,No_Pool,104500,11.55694235
1977,Excellent,2,4,6,1,No_Pool,127000,11.75194237
1973,Good,2,5,10,2,No_Pool,151400,11.92768062
1968,Excellent,1,3,5,1,No_Pool,126500,11.74799759
1970,Typical,2,4,8,3,No_Pool,146500,11.89478071
1970,Typical,1,1,3,0,No_Pool,73000,11.19821472
1972,Typical,1,3,5,1,No_Pool,79400,11.28225365
1969,Fair,1,3,8,1,No_Pool,140000,11.8493977
1970,Excellent,1,1,3,0,No_Pool,92000,11.42954386
1970,Typical,1,3,5,1,No_Pool,87550,11.37996534
1970,Typical,1,3,5,0,No_Pool,79500,11.2835123
1970,Good,1,3,5,0,No_Pool,90500,11.41310513
1970,Typical,1,3,6,1,No_Pool,71000,11.17043516
1976,Typical,2,4,8,2,No_Pool,150900,11.92437264
1976,Typical,2,4,8,2,No_Pool,188000,12.14419724
1977,Fair,2,3,5,2,No_Pool,160000,11.98292909
1960,Excellent,1,4,7,2,No_Pool,131000,11.7829526
1984,Typical,1,3,6,2,No_Pool,142500,11.86709728
1983,Typical,1,2,5,2,No_Pool,131000,11.7829526
1992,Typical,1,3,6,0,No_Pool,132000,11.7905572
1974,Good,1,2,6,2,No_Pool,170000,12.04355372
1993,Excellent,2,3,9,3,No_Pool,188000,12.14419724
